station_id,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17
190_VI_Br,0.021090485908608764,0.04176618163813866,0.03866628767202819,0.053923652292602105,0.07815432658507443,0.09263481096924277,0.11142925483838902,0.11586394009018926,0.10314662888659175,,,,,,,,
191_VI_Mo,0.0430646907710335,0.036606766423653486,0.045062651786339385,0.1213305246750302,0.09633454251420523,0.12486006437272336,0.140953316101841,0.0498843297196064,0.08368126821065518,,,,,,,,
195_TV_Fa,0.053230896822325256,0.05722201373628585,0.04091406279099486,0.10662630980597824,0.059894192576816316,0.052491084672493186,0.06477263648934063,0.10907908083565448,0.17743907418292013,,,,,,,,
196_TV_Od,0.03859066473479031,0.036250913315843104,0.02950377468184569,0.08204936759451317,0.06649667986044173,0.09859512399699014,0.10104476248758688,0.14790513650002324,,,,,,,,,
197_TV_Ma,0.028331873525111833,0.034121068650493455,0.028177173435142058,0.09198213658113881,0.12205702695087386,0.08160446524117516,0.10740922351789571,0.13147354891517662,0.1924181163005436,,,,,,,,
199_BL_Lo,0.009416738266908205,0.04159908567035414,0.020376310047605484,0.09234924958451299,-0.0018586961185130526,0.09652942875685001,0.1607618121967825,-0.11976380234029588,0.09436541312318787,,,,,,,,
200_BL_La,0.023642757212537526,0.054149107821064274,-0.011458513827326136,0.08835636498251737,0.08812339705950557,0.06955244109641502,0.0962525297719399,-0.10877082862633274,0.13492269213054386,,,,,,,,
203_BL_Pa,0.03524761485355055,0.08255706587546724,0.07680087545887161,0.06280855351274124,0.10656452337518355,-0.03164915131157471,0.074496205607024,0.1272011170453681,0.053923292104054936,,,,,,,,
216_BL_Ca,0.04635852179474289,0.04412543585190578,0.03813351489629852,0.10039109449515506,0.054508872192841264,0.12438444429932087,0.07612112775294051,0.09455768301962725,-0.05032256130981666,,,,,,,,
236_BL_Sa,0.03154013707697723,0.03787251054914744,0.08293598320527713,0.04285002994840219,0.09801713653261016,0.09806686869050833,0.1328031878205676,0.08328409918789315,0.12654404943674213,0.3676351024913612,,,,,,,
